Select,Brand,Brand Description,PN,Manufacturer PN,Desc,Category,Subcategory,MSRP,MAP - No Promos,MAP - With Promos,MAP - Just Promos,Market,BB,HD,LOWES,Is Active,On Display,Clearance,In Stock Flag,Get It Today Flag,Best Seller Flag,REGULAR,SALE,SPECIAL,ON SITE,OUT OF CART PRICE,Open Box,SCRATCH N DENT,RENEWED,Special Order,Last Chance,Coming Soon,Black Friday Flag,BLACKFRIDAY,LastChance,NEW_BOX,MinorImperfections,Scratch_Box
false,MIE,MIELE,COMPACTC1HOMECAREPOWERLINESCAO3AUTUMNRED,10850050,"Compact C1 HomeCare PowerLine - SCAO3 - canister vacuum cleaners with turbo brush for hard floor and low, medium-pile carpeting.",VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPACTC1PURESUCTIONPOWERLINESCAE0LOTUSWHITE,10636160,"Compact C1 Pure Suction PowerLine - SCAE0 - canister vacuum cleaners With high suction power and telescopic tube for thorough, convenient vacuuming.",VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPACTC1TURBOTEAMPOWERLINESCAE0OBSIDIANBLACK,10850080,"Compact C1 Turbo Team PowerLine - SCAE0 - canister vacuum cleaners with turbo brush for hard floor and low, medium-pile carpeting.",VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC2HARDFLOORPOWERLINESFAE0TECHBLUE,12157880,Complete C2 Hardfloor PowerLine - SFAE0 - canister vacuum cleaners with protective parquet floorhead for first-class care of delicate hard floors.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3BRILLIANTPOWERLINESGPE0BRONZEPEARLFINISH,9930720,Complete C3 Brilliant PowerLine - SGPE0 - canister vacuum cleaners with unique premium features for the most discerning.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3CALIMAPOWERLINESGFE0CURRYYELLOW,10796510,Complete C3 Calima PowerLine - SGFE0 - canister vacuum cleaners with HEPA filter for the greatest Filtration demands.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3CATDOGPOWERLINESGEE0LOTUSWHITE,10014520,"Complete C3 Cat & Dog PowerLine - SGEE0 - canister vacuum cleaners With maximum suction power and foot controls for thorough, convenient vacuuming.",VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3HOMECAREEAUTUMNRED,11850030,Complete C3 Home Care E.+ - canister vacuum cleaners with comprehensive accessories for nearly every cleaning challenge.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3HOMECAREPOWERLINESGFE0AUTUMNRED,11181050,Complete C3 HomeCare PowerLine - SGFE0 - canister vacuum cleaners with comprehensive accessories for nearly every cleaning challenge.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
false,MIE,MIELE,COMPLETEC3HOMECAREPOWERLINESGPE0AUTUMNRED,10014750,Complete C3 HomeCare+ PowerLine - SGPE0 - canister vacuum cleaners with handle controls and electrobrush for the greatest demands.,VACUUM CLEANERS,CANISTER VACUUM,,,,,,,,,Yes,false,false,false,false,false,Call for Our Best Price,Call for Our Best Price,Call for Our Best Price,No,Call for Our Best Price,false,false,false,false,false,false,false,false,false,N/A,N/A,N/A
